Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
301-40441107-V ,Perkins Batch Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,56","15,67","44,12",531,7,276,814,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/V4U3qO/
301-40441900-V ,Perkins Batch Plant ,Unmodified,5,64-16,-,-,-,-,-,open,HMA,127-141,-,-,-,-,"32,04","0,64","15,67","48,36",612,9,276,896,1971,N/A,N/,1971,0,N/A,0,0,https://asphaltepd.org/epd/d/vZUPkb/
301-40442407-V ,Perkins Batch Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,55","15,67","43,54",520,7,276,803,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/85Uo1g/
301-40451107-V ,Perkins Batch Plant ,Unmodified,5,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"29,60","0,59","15,67","45,87",564,8,276,848,1823,N/A,N/,1823,130,N/A,0,130,https://asphaltepd.org/epd/d/LDUvp6/
301-40832407-V ,Perkins Batch Plant ,SBS modified - 3.5% styrene-butadiene-styrene,4,64-28,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"30,45","0,51","15,67","46,64",560,7,276,842,1562,N/A,N/,1562,131,N/A,0,131,https://asphaltepd.org/epd/d/lyU3Xz/
301-40931107-V ,Perkins Batch Plant ,Unmodified,4,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,67","40,62",464,6,276,746,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/KoUabK/
301-40932407-V ,Perkins Batch Plant ,Unmodified,4,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,50","15,67","41,20",475,7,276,758,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/zwU94b/
301-40941107-V ,Perkins Batch Plant ,Unmodified,5,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,56","15,67","44,12",531,7,276,814,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/o8Uwj8/
301-40942807-V ,Perkins Batch Plant ,Unmodified,4,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,67","40,62",464,6,276,746,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/9JUKB6/
301-40950507-V ,Perkins Batch Plant ,Unmodified,6,70-10,14,-,-,-,-,other,HMA,149-163,-,-,-,-,"35,32","0,72","15,67","51,71",675,10,276,960,2194,N/A,N/,2194,128,N/A,0,128,https://asphaltepd.org/epd/d/4RURB5/
301-40951107-V ,Perkins Batch Plant ,Unmodified,5,70-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"29,60","0,59","15,67","45,87",564,8,276,848,1823,N/A,N/,1823,130,N/A,0,130,https://asphaltepd.org/epd/d/aRUbEr/
